Date,Open,High,Low,Close,Adj Close,Volume
2023-06-29,189.080002,190.070007,188.940002,189.589996,188.588455,46347300
2023-06-30,191.630005,194.479996,191.259995,193.970001,192.945313,85069600
2023-07-03,193.779999,193.880005,191.759995,192.460007,191.443298,31458200
2023-07-05,191.570007,192.979996,190.619995,191.330002,190.319275,46920300
2023-07-06,189.839996,192.020004,189.199997,191.809998,190.796722,45094300
2023-07-07,191.410004,192.669998,190.240005,190.679993,189.672668,46778000
2023-07-10,189.259995,189.990005,187.039993,188.610001,187.613617,59922200
2023-07-11,189.160004,189.300003,186.600006,188.080002,187.086441,46638100
2023-07-12,189.679993,191.699997,188.470001,189.770004,188.767502,60750200
2023-07-13,190.500000,191.190002,189.779999,190.539993,189.533417,41342300
2023-07-14,190.229996,191.179993,189.630005,190.690002,189.682663,41573900
2023-07-17,191.899994,194.320007,191.809998,193.990005,192.965210,50520200
2023-07-18,193.350006,194.330002,192.419998,193.729996,192.706573,48353800
2023-07-19,193.100006,198.229996,192.649994,195.100006,194.069336,80507300
2023-07-20,195.089996,196.470001,192.500000,193.130005,192.109756,59581200
2023-07-21,194.100006,194.970001,191.229996,191.940002,190.926041,71917800
2023-07-24,193.410004,194.910004,192.250000,192.750000,191.731766,45377800
2023-07-25,193.330002,194.440002,192.919998,193.619995,192.597168,37283200
2023-07-26,193.669998,195.639999,193.320007,194.500000,193.472504,47471900
2023-07-27,196.020004,197.199997,192.550003,193.220001,192.199265,47460200
2023-07-28,194.669998,196.630005,194.139999,195.830002,194.795502,48291400
2023-07-31,196.059998,196.490005,195.259995,196.449997,195.412216,38824100
2023-08-01,196.240005,196.729996,195.279999,195.610001,194.576645,35175100
2023-08-02,195.039993,195.179993,191.850006,192.580002,191.562668,50389300
2023-08-03,191.570007,192.369995,190.690002,191.169998,190.160110,61235200
2023-08-04,185.520004,187.380005,181.919998,181.990005,181.028595,115799700
2023-08-07,182.130005,183.130005,177.350006,178.850006,177.905212,97576100
2023-08-08,179.690002,180.270004,177.580002,179.800003,178.850174,67823000
2023-08-09,180.869995,180.929993,177.009995,178.190002,177.248688,60378500
2023-08-10,179.479996,180.750000,177.600006,177.970001,177.029831,54686900
2023-08-11,177.320007,178.619995,176.550003,177.789993,177.089600,51988100
2023-08-14,177.970001,179.690002,177.309998,179.460007,178.753052,43675600
2023-08-15,178.880005,179.479996,177.050003,177.449997,176.750946,43622600
2023-08-16,177.130005,178.539993,176.500000,176.570007,175.874420,46964900
2023-08-17,177.139999,177.509995,173.479996,174.000000,173.314545,66062900
2023-08-18,172.300003,175.100006,171.960007,174.490005,173.802628,61114200
2023-08-21,175.070007,176.130005,173.740005,175.839996,175.147278,46311900
2023-08-22,177.059998,177.679993,176.250000,177.229996,176.531815,42084200
2023-08-23,178.520004,181.550003,178.330002,181.119995,180.406494,52722800
2023-08-24,180.669998,181.100006,176.009995,176.380005,175.685165,54945800
2023-08-25,177.380005,179.149994,175.820007,178.610001,177.906387,51449600
2023-08-28,180.089996,180.589996,178.550003,180.190002,179.480164,43820700
2023-08-29,179.699997,184.899994,179.500000,184.119995,183.394653,53003900
2023-08-30,184.940002,187.850006,184.740005,187.649994,186.910767,60813900
2023-08-31,187.839996,189.119995,187.479996,187.869995,187.129883,60794500
2023-09-01,189.490005,189.919998,188.279999,189.460007,188.713623,45732600
2023-09-05,188.279999,189.979996,187.610001,189.699997,188.952682,45280000
2023-09-06,188.399994,188.850006,181.470001,182.910004,182.189423,81755800
2023-09-07,175.179993,178.210007,173.539993,177.559998,176.860504,112488800
2023-09-08,178.350006,180.240005,177.789993,178.179993,177.478058,65551300
2023-09-11,180.070007,180.300003,177.339996,179.360001,178.653427,58953100
2023-09-12,179.490005,180.130005,174.820007,176.300003,175.605484,90370200
2023-09-13,176.509995,177.300003,173.979996,174.210007,173.523712,84267900
2023-09-14,174.000000,176.100006,173.580002,175.740005,175.047684,60895800
2023-09-15,176.479996,176.500000,173.820007,175.009995,174.320557,109205100
2023-09-18,176.479996,179.380005,176.169998,177.970001,177.268906,67257600
2023-09-19,177.520004,179.630005,177.130005,179.070007,178.364563,51826900
2023-09-20,179.259995,179.699997,175.399994,175.490005,174.798660,58436200
2023-09-21,174.550003,176.300003,173.860001,173.929993,173.244797,63047900
2023-09-22,174.669998,177.080002,174.050003,174.789993,174.101425,56725400
2023-09-25,174.199997,176.970001,174.149994,176.080002,175.386353,46172700
2023-09-26,174.820007,175.199997,171.660004,171.960007,171.282578,64588900
2023-09-27,172.619995,173.039993,169.050003,170.429993,169.758591,66921800
2023-09-28,169.339996,172.029999,167.619995,170.690002,170.017578,56294400
2023-09-29,172.020004,173.070007,170.339996,171.210007,170.535538,51814200
2023-10-02,171.220001,174.300003,170.929993,173.750000,173.065506,52164500
2023-10-03,172.259995,173.630005,170.820007,172.399994,171.720825,49594600
2023-10-04,171.089996,174.210007,170.970001,173.660004,172.975876,53020300
2023-10-05,173.789993,175.449997,172.679993,174.910004,174.220963,48527900
2023-10-06,173.800003,177.990005,173.179993,177.490005,176.790787,57224100
2023-10-09,176.809998,179.050003,175.800003,178.990005,178.284882,42390800
2023-10-10,178.100006,179.720001,177.949997,178.389999,177.687241,43698000
2023-10-11,178.199997,179.850006,177.600006,179.800003,179.091690,47551100
2023-10-12,180.070007,182.339996,179.039993,180.710007,179.998108,56743100
2023-10-13,181.419998,181.929993,178.139999,178.850006,178.145447,51427100
2023-10-16,176.750000,179.080002,176.509995,178.720001,178.015930,52517000
2023-10-17,176.649994,178.419998,174.800003,177.149994,176.452118,57549400
2023-10-18,175.580002,177.580002,175.110001,175.839996,175.147278,54764400
2023-10-19,176.039993,177.839996,175.190002,175.460007,174.768799,59302900
2023-10-20,175.309998,175.419998,172.639999,172.880005,172.198944,64189300
2023-10-23,170.910004,174.009995,169.929993,173.000000,172.318481,55980100
2023-10-24,173.050003,173.669998,171.449997,173.440002,172.756744,43816600
2023-10-25,171.880005,173.059998,170.649994,171.100006,170.425964,57157000
2023-10-26,170.369995,171.380005,165.669998,166.889999,166.232544,70625300
2023-10-27,166.910004,168.960007,166.830002,168.220001,167.557297,58499100
2023-10-30,169.020004,171.169998,168.869995,170.289993,169.619141,51131000
2023-10-31,169.350006,170.899994,167.899994,170.770004,170.097260,44846000
2023-11-01,171.000000,174.229996,170.119995,173.970001,173.284653,56934900
2023-11-02,175.520004,177.779999,175.460007,177.570007,176.870468,77334800
2023-11-03,174.240005,176.820007,173.350006,176.649994,175.954071,79763700
2023-11-06,176.380005,179.429993,176.210007,179.229996,178.523926,63841300
2023-11-07,179.179993,182.440002,178.970001,181.820007,181.103729,70530000
2023-11-08,182.350006,183.449997,181.589996,182.889999,182.169510,49340300
2023-11-09,182.960007,184.119995,181.809998,182.410004,181.691391,53763500
2023-11-10,183.970001,186.570007,183.529999,186.399994,185.910278,66133400
2023-11-13,185.820007,186.029999,184.210007,184.800003,184.314499,43627500
2023-11-14,187.699997,188.110001,186.300003,187.440002,186.947556,60108400
2023-11-15,187.850006,189.500000,187.779999,188.009995,187.516052,53790500
2023-11-16,189.570007,190.960007,188.649994,189.710007,189.211609,54412900
2023-11-17,190.250000,190.380005,188.570007,189.690002,189.191650,50922700
2023-11-20,189.889999,191.910004,189.880005,191.449997,190.947021,46505100
2023-11-21,191.410004,191.520004,189.740005,190.639999,190.139160,38134500
2023-11-22,191.490005,192.929993,190.830002,191.309998,190.807388,39617700
2023-11-24,190.869995,190.899994,189.250000,189.970001,189.470917,24048300
2023-11-27,189.919998,190.669998,188.899994,189.789993,189.291382,40552600
2023-11-28,189.779999,191.080002,189.399994,190.399994,189.899780,38415400
2023-11-29,190.899994,192.089996,188.970001,189.369995,188.872482,43014200
2023-11-30,189.839996,190.320007,188.190002,189.949997,189.450958,48794400
2023-12-01,190.330002,191.559998,189.229996,191.240005,190.737579,45679300
2023-12-04,189.979996,190.050003,187.449997,189.429993,188.932327,43389500
2023-12-05,190.210007,194.399994,190.179993,193.419998,192.911850,66628400
2023-12-06,194.449997,194.759995,192.110001,192.320007,191.814758,41089700
2023-12-07,193.630005,195.000000,193.589996,194.270004,193.759628,47477700
2023-12-08,194.199997,195.990005,193.669998,195.710007,195.195831,53377300
2023-12-11,193.110001,193.490005,191.419998,193.179993,192.672470,60943700
2023-12-12,193.080002,194.720001,191.720001,194.710007,194.198471,52696900
2023-12-13,195.089996,198.000000,194.850006,197.960007,197.439926,70404200
2023-12-14,198.020004,199.619995,196.160004,198.110001,197.589523,66831600
2023-12-15,197.529999,198.399994,197.000000,197.570007,197.050949,128256700
2023-12-18,196.089996,196.630005,194.389999,195.889999,195.375351,55751900
2023-12-19,196.160004,196.949997,195.889999,196.940002,196.422607,40714100
2023-12-20,196.899994,197.679993,194.830002,194.830002,194.318146,52242800
2023-12-21,196.100006,197.080002,193.500000,194.679993,194.168518,46482500
2023-12-22,195.179993,195.410004,192.970001,193.600006,193.091385,37122800
2023-12-26,193.610001,193.889999,192.830002,193.050003,192.542831,28919300
2023-12-27,192.490005,193.500000,191.089996,193.149994,192.642548,48087700
2023-12-28,194.139999,194.660004,193.169998,193.580002,193.071426,34049900
2023-12-29,193.899994,194.399994,191.729996,192.529999,192.024185,42628800
2024-01-02,187.149994,188.440002,183.889999,185.639999,185.152283,82488700
2024-01-03,184.220001,185.880005,183.429993,184.250000,183.765945,58414500
2024-01-04,182.149994,183.089996,180.880005,181.910004,181.432098,71983600
